date,partner,Total Exports,Total Imports,trade_balance
2023-09-01,Australia,1706134.0,0.0,1706134.0
2023-09-01,Canada,575590.0,0.0,575590.0
2023-09-01,China,10997619.0,11143265.0,-145646.0
2023-09-01,France,0.0,691847.0,-691847.0
2023-09-01,Germany,939329.0,0.0,939329.0
2023-09-01,India,0.0,552159.0,-552159.0
2023-09-01,Indonesia,738417.0,986087.0,-247670.0
2023-09-01,Italy,0.0,609814.0,-609814.0
2023-09-01,Malaysia,0.0,1130890.0,-1130890.0
2023-09-01,Philippines,711565.0,0.0,711565.0
2023-09-01,Russia,368743.0,0.0,368743.0
2023-09-01,Singapore,0.0,803279.0,-803279.0
2023-09-01,Thailand,560555.0,563927.0,-3372.0
2023-09-01,United Arab Emirates,0.0,1862813.0,-1862813.0
2023-09-01,United States,10078334.0,5122090.0,4956244.0
2023-09-01,World,54650691.0,0.0,54650691.0
2023-10-01,Australia,1926977.0,0.0,1926977.0
2023-10-01,Canada,709531.0,0.0,709531.0
2023-10-01,China,10993481.0,12549078.0,-1555597.0
2023-10-01,France,0.0,799799.0,-799799.0
2023-10-01,Germany,712267.0,0.0,712267.0
2023-10-01,India,0.0,598427.0,-598427.0
2023-10-01,Indonesia,652551.0,797384.0,-144833.0
2023-10-01,Italy,0.0,635275.0,-635275.0
2023-10-01,Malaysia,0.0,1286527.0,-1286527.0
2023-10-01,Philippines,809956.0,0.0,809956.0
2023-10-01,Russia,384949.0,0.0,384949.0
2023-10-01,Singapore,0.0,880185.0,-880185.0
2023-10-01,Thailand,602572.0,567663.0,34909.0
2023-10-01,United Arab Emirates,0.0,1453031.0,-1453031.0
2023-10-01,United States,10059689.0,6212986.0,3846703.0
2023-10-01,World,54989950.0,0.0,54989950.0
2023-11-01,Australia,1389098.0,0.0,1389098.0
2023-11-01,Canada,801807.0,0.0,801807.0
2023-11-01,China,11342928.0,12087237.0,-744309.0
2023-11-01,France,0.0,561171.0,-561171.0
2023-11-01,Germany,858698.0,0.0,858698.0
2023-11-01,India,0.0,603715.0,-603715.0
2023-11-01,Indonesia,805859.0,896620.0,-90761.0
2023-11-01,Italy,0.0,730167.0,-730167.0
2023-11-01,Malaysia,0.0,1247293.0,-1247293.0
2023-11-01,Philippines,758249.0,0.0,758249.0
2023-11-01,Russia,396212.0,0.0,396212.0
2023-11-01,Singapore,0.0,851918.0,-851918.0
2023-11-01,Thailand,589257.0,536154.0,53103.0
2023-11-01,United Arab Emirates,0.0,1463943.0,-1463943.0
2023-11-01,United States,10943600.0,6204912.0,4738688.0
2023-11-01,World,55561090.0,0.0,55561090.0
2023-12-01,Australia,1435610.0,0.0,1435610.0
2023-12-01,Canada,813466.0,0.0,813466.0
2023-12-01,China,10864298.0,10887275.0,-22977.0
2023-12-01,France,0.0,804515.0,-804515.0
2023-12-01,Germany,757206.0,0.0,757206.0
2023-12-01,India,0.0,540284.0,-540284.0
2023-12-01,Indonesia,665104.0,1106283.0,-441179.0
2023-12-01,Italy,0.0,611014.0,-611014.0
2023-12-01,Malaysia,0.0,1344332.0,-1344332.0
2023-12-01,Philippines,600508.0,0.0,600508.0
2023-12-01,Russia,411482.0,0.0,411482.0
2023-12-01,Singapore,0.0,797607.0,-797607.0
2023-12-01,Thailand,568631.0,579304.0,-10673.0
2023-12-01,United Arab Emirates,0.0,1540092.0,-1540092.0
2023-12-01,United States,11280989.0,6279486.0,5001503.0
2023-12-01,World,57573193.0,0.0,57573193.0
2024-01-01,Australia,1454836.0,0.0,1454836.0
2024-01-01,Canada,905864.0,0.0,905864.0
2024-01-01,China,10695827.0,12396980.0,-1701153.0
2024-01-01,France,0.0,588469.0,-588469.0
2024-01-01,Germany,759404.0,0.0,759404.0
2024-01-01,India,0.0,543856.0,-543856.0
2024-01-01,Indonesia,614796.0,1337315.0,-722519.0
2024-01-01,Italy,0.0,665370.0,-665370.0
2024-01-01,Malaysia,0.0,1367470.0,-1367470.0
2024-01-01,Philippines,708967.0,0.0,708967.0
2024-01-01,Russia,381462.0,0.0,381462.0
2024-01-01,Singapore,0.0,986295.0,-986295.0
2024-01-01,Thailand,637271.0,551773.0,85498.0
2024-01-01,United Arab Emirates,0.0,1881176.0,-1881176.0
2024-01-01,United States,10252308.0,6138062.0,4114246.0
2024-01-01,World,54709823.0,0.0,54709823.0
2024-02-01,Australia,1259267.0,0.0,1259267.0
2024-02-01,Canada,771374.0,0.0,771374.0
2024-02-01,China,9644037.0,9429123.0,214914.0
2024-02-01,France,0.0,544239.0,-544239.0
2024-02-01,Germany,850552.0,0.0,850552.0
2024-02-01,India,0.0,557306.0,-557306.0
2024-02-01,Indonesia,681344.0,1066665.0,-385321.0
2024-02-01,Italy,0.0,602866.0,-602866.0
2024-02-01,Malaysia,0.0,1116085.0,-1116085.0
2024-02-01,Philippines,871714.0,0.0,871714.0
2024-02-01,Russia,682255.0,0.0,682255.0
2024-02-01,Singapore,0.0,796749.0,-796749.0
2024-02-01,Thailand,608839.0,554798.0,54041.0
2024-02-01,United Arab Emirates,0.0,1379498.0,-1379498.0
2024-02-01,United States,9809053.0,5612523.0,4196530.0
2024-02-01,World,52076390.0,0.0,52076390.0
2024-03-01,Australia,1589358.0,0.0,1589358.0
2024-03-01,Canada,868836.0,0.0,868836.0
2024-03-01,China,10520355.0,11409748.0,-889393.0
2024-03-01,France,0.0,613462.0,-613462.0
2024-03-01,Germany,797172.0,0.0,797172.0
2024-03-01,India,0.0,497623.0,-497623.0
2024-03-01,Indonesia,495931.0,1028617.0,-532686.0
2024-03-01,Italy,0.0,735552.0,-735552.0
2024-03-01,Malaysia,0.0,1061066.0,-1061066.0
2024-03-01,Philippines,677320.0,0.0,677320.0
2024-03-01,Russia,308285.0,0.0,308285.0
2024-03-01,Singapore,0.0,883606.0,-883606.0
2024-03-01,Thailand,605607.0,601694.0,3913.0
2024-03-01,United Arab Emirates,0.0,1809469.0,-1809469.0
2024-03-01,United States,10880793.0,5975811.0,4904982.0
2024-03-01,World,56518309.0,0.0,56518309.0
2024-04-01,Australia,1427201.0,0.0,1427201.0
2024-04-01,Canada,972096.0,0.0,972096.0
2024-04-01,China,10475410.0,12425106.0,-1949696.0
2024-04-01,France,0.0,640793.0,-640793.0
2024-04-01,Germany,918763.0,0.0,918763.0
2024-04-01,India,0.0,520352.0,-520352.0
2024-04-01,Indonesia,650345.0,1077470.0,-427125.0
2024-04-01,Italy,0.0,688898.0,-688898.0
2024-04-01,Malaysia,0.0,1028087.0,-1028087.0
2024-04-01,Philippines,847146.0,0.0,847146.0
2024-04-01,Russia,316427.0,0.0,316427.0
2024-04-01,Singapore,0.0,861347.0,-861347.0
2024-04-01,Thailand,668783.0,635057.0,33726.0
2024-04-01,United Arab Emirates,0.0,1995492.0,-1995492.0
2024-04-01,United States,11400587.0,6012893.0,5387694.0
2024-04-01,World,56148299.0,0.0,56148299.0
2024-05-01,Australia,1253380.0,0.0,1253380.0
2024-05-01,Canada,942685.0,0.0,942685.0
2024-05-01,China,11378217.0,12287459.0,-909242.0
2024-05-01,France,0.0,615882.0,-615882.0
2024-05-01,Germany,912421.0,0.0,912421.0
2024-05-01,India,0.0,478547.0,-478547.0
2024-05-01,Indonesia,679128.0,1084435.0,-405307.0
2024-05-01,Italy,0.0,632275.0,-632275.0
2024-05-01,Malaysia,0.0,1016349.0,-1016349.0
2024-05-01,Philippines,984922.0,0.0,984922.0
2024-05-01,Russia,313514.0,0.0,313514.0
2024-05-01,Singapore,0.0,887799.0,-887799.0
2024-05-01,Thailand,646806.0,608572.0,38234.0
2024-05-01,United Arab Emirates,0.0,1267426.0,-1267426.0
2024-05-01,United States,10930529.0,6375264.0,4555265.0
2024-05-01,World,58020557.0,0.0,58020557.0
2024-06-01,Australia,1169209.0,0.0,1169209.0
2024-06-01,Canada,892873.0,0.0,892873.0
2024-06-01,China,10706131.0,10941026.0,-234895.0
2024-06-01,France,0.0,733389.0,-733389.0
2024-06-01,Germany,669829.0,0.0,669829.0
2024-06-01,India,0.0,517580.0,-517580.0
2024-06-01,Indonesia,715609.0,814901.0,-99292.0
2024-06-01,Italy,0.0,659887.0,-659887.0
2024-06-01,Malaysia,0.0,1135523.0,-1135523.0
2024-06-01,Philippines,770306.0,0.0,770306.0
2024-06-01,Russia,358275.0,0.0,358275.0
2024-06-01,Singapore,0.0,671151.0,-671151.0
2024-06-01,Thailand,599051.0,620340.0,-21289.0
2024-06-01,United Arab Emirates,0.0,1632577.0,-1632577.0
2024-06-01,United States,11295693.0,5496912.0,5798781.0
2024-06-01,World,57341634.0,0.0,57341634.0
2024-07-01,Australia,1374642.0,0.0,1374642.0
2024-07-01,Canada,941186.0,0.0,941186.0
2024-07-01,China,11388071.0,11942846.0,-554775.0
2024-07-01,France,0.0,646512.0,-646512.0
2024-07-01,Germany,625648.0,0.0,625648.0
2024-07-01,India,0.0,570074.0,-570074.0
2024-07-01,Indonesia,758552.0,954830.0,-196278.0
2024-07-01,Italy,0.0,701332.0,-701332.0
2024-07-01,Malaysia,0.0,1048847.0,-1048847.0
2024-07-01,Philippines,911837.0,0.0,911837.0
2024-07-01,Russia,379387.0,0.0,379387.0
2024-07-01,Singapore,0.0,907389.0,-907389.0
2024-07-01,Thailand,773150.0,683555.0,89595.0
2024-07-01,United Arab Emirates,0.0,1256010.0,-1256010.0
2024-07-01,United States,10184399.0,7921852.0,2262547.0
2024-07-01,World,57458788.0,0.0,57458788.0
2024-08-01,Australia,1236195.0,0.0,1236195.0
2024-08-01,Canada,782091.0,0.0,782091.0
2024-08-01,China,11340799.0,11482791.0,-141992.0
2024-08-01,France,0.0,808423.0,-808423.0
2024-08-01,Germany,867481.0,0.0,867481.0
2024-08-01,India,0.0,584789.0,-584789.0
2024-08-01,Indonesia,755965.0,1203242.0,-447277.0
2024-08-01,Italy,0.0,583947.0,-583947.0
2024-08-01,Malaysia,0.0,1256219.0,-1256219.0
2024-08-01,Philippines,882276.0,0.0,882276.0
2024-08-01,Russia,380507.0,0.0,380507.0
2024-08-01,Singapore,0.0,911315.0,-911315.0
2024-08-01,Thailand,638203.0,618702.0,19501.0
2024-08-01,United Arab Emirates,0.0,1471818.0,-1471818.0
2024-08-01,United States,9937504.0,6257983.0,3679521.0
2024-08-01,World,57642924.0,0.0,57642924.0
2024-09-01,Australia,1401055.0,0.0,1401055.0
2024-09-01,Canada,792903.0,0.0,792903.0
2024-09-01,China,11626573.0,11221400.0,405173.0
2024-09-01,France,0.0,533888.0,-533888.0
2024-09-01,Germany,695852.0,0.0,695852.0
2024-09-01,India,0.0,427293.0,-427293.0
2024-09-01,Indonesia,593777.0,1108703.0,-514926.0
2024-09-01,Italy,0.0,599688.0,-599688.0
2024-09-01,Malaysia,0.0,1039706.0,-1039706.0
2024-09-01,Philippines,986488.0,0.0,986488.0
2024-09-01,Russia,350113.0,0.0,350113.0
2024-09-01,Singapore,0.0,816093.0,-816093.0
2024-09-01,Thailand,622579.0,572102.0,50477.0
2024-09-01,United Arab Emirates,0.0,1325343.0,-1325343.0
2024-09-01,United States,10411877.0,5457525.0,4954352.0
2024-09-01,World,58544693.0,0.0,58544693.0
2024-10-01,Australia,1074930.0,0.0,1074930.0
2024-10-01,Canada,913564.0,0.0,913564.0
2024-10-01,China,12172811.0,12513916.0,-341105.0
2024-10-01,France,0.0,649011.0,-649011.0
2024-10-01,Germany,710472.0,0.0,710472.0
2024-10-01,India,0.0,544731.0,-544731.0
2024-10-01,Indonesia,717415.0,987644.0,-270229.0
2024-10-01,Italy,0.0,685088.0,-685088.0
2024-10-01,Malaysia,0.0,1215851.0,-1215851.0
2024-10-01,Philippines,949449.0,0.0,949449.0
2024-10-01,Russia,333045.0,0.0,333045.0
2024-10-01,Singapore,0.0,1057251.0,-1057251.0
2024-10-01,Thailand,622214.0,574888.0,47326.0
2024-10-01,United Arab Emirates,0.0,1496760.0,-1496760.0
2024-10-01,United States,10394328.0,5968731.0,4425597.0
2024-10-01,World,57500192.0,0.0,57500192.0
2024-11-01,Australia,1204183.0,0.0,1204183.0
2024-11-01,Canada,702083.0,0.0,702083.0
2024-11-01,China,11290362.0,11445747.0,-155385.0
2024-11-01,France,0.0,624989.0,-624989.0
2024-11-01,Germany,616667.0,0.0,616667.0
2024-11-01,India,0.0,554599.0,-554599.0
2024-11-01,Indonesia,655072.0,1031879.0,-376807.0
2024-11-01,Italy,0.0,547245.0,-547245.0
2024-11-01,Malaysia,0.0,1375506.0,-1375506.0
2024-11-01,Philippines,841471.0,0.0,841471.0
2024-11-01,Russia,371130.0,0.0,371130.0
2024-11-01,Singapore,0.0,732737.0,-732737.0
2024-11-01,Thailand,642537.0,587618.0,54919.0
2024-11-01,United Arab Emirates,0.0,1435526.0,-1435526.0
2024-11-01,United States,10370481.0,5438200.0,4932281.0
2024-11-01,World,56288629.0,0.0,56288629.0
2024-12-01,Australia,1153689.0,0.0,1153689.0
2024-12-01,Canada,865952.0,0.0,865952.0
2024-12-01,China,11772793.0,12382340.0,-609547.0
2024-12-01,France,0.0,1148633.0,-1148633.0
2024-12-01,Germany,612736.0,0.0,612736.0
2024-12-01,India,0.0,634573.0,-634573.0
2024-12-01,Indonesia,630316.0,868623.0,-238307.0
2024-12-01,Italy,0.0,622574.0,-622574.0
2024-12-01,Malaysia,0.0,1320471.0,-1320471.0
2024-12-01,Philippines,814824.0,0.0,814824.0
2024-12-01,Russia,354642.0,0.0,354642.0
2024-12-01,Singapore,0.0,1048732.0,-1048732.0
2024-12-01,Thailand,613190.0,564965.0,48225.0
2024-12-01,United Arab Emirates,0.0,979744.0,-979744.0
2024-12-01,United States,11893820.0,5476550.0,6417270.0
2024-12-01,World,61359250.0,0.0,61359250.0
2025-01-01,Australia,909465.0,0.0,909465.0
2025-01-01,Canada,734864.0,0.0,734864.0
2025-01-01,China,9208191.0,11203607.0,-1995416.0
2025-01-01,France,0.0,483052.0,-483052.0
2025-01-01,Germany,768960.0,0.0,768960.0
2025-01-01,India,0.0,536068.0,-536068.0
2025-01-01,Indonesia,551728.0,1100749.0,-549021.0
2025-01-01,Italy,0.0,460757.0,-460757.0
2025-01-01,Malaysia,0.0,1346302.0,-1346302.0
2025-01-01,Philippines,880784.0,0.0,880784.0
2025-01-01,Russia,223322.0,0.0,223322.0
2025-01-01,Singapore,0.0,1023253.0,-1023253.0
2025-01-01,Thailand,624292.0,461394.0,162898.0
2025-01-01,United Arab Emirates,0.0,1456446.0,-1456446.0
2025-01-01,United States,9282755.0,5836250.0,3446505.0
2025-01-01,World,49181269.0,0.0,49181269.0
2025-02-01,Australia,991925.0,0.0,991925.0
2025-02-01,Canada,817332.0,0.0,817332.0
2025-02-01,China,9503939.0,9483178.0,20761.0
2025-02-01,France,0.0,818320.0,-818320.0
2025-02-01,Germany,708528.0,0.0,708528.0
2025-02-01,India,0.0,537870.0,-537870.0
2025-02-01,Indonesia,674871.0,984112.0,-309241.0
2025-02-01,Italy,0.0,587956.0,-587956.0
2025-02-01,Malaysia,0.0,1378272.0,-1378272.0
2025-02-01,Philippines,727957.0,0.0,727957.0
2025-02-01,Russia,297399.0,0.0,297399.0
2025-02-01,Singapore,0.0,869064.0,-869064.0
2025-02-01,Thailand,668610.0,610238.0,58372.0
2025-02-01,United Arab Emirates,0.0,1379200.0,-1379200.0
2025-02-01,United States,9891888.0,5734141.0,4157747.0
2025-02-01,World,52298804.0,0.0,52298804.0
2025-03-01,Australia,902266.0,0.0,902266.0
2025-03-01,Canada,895471.0,0.0,895471.0
2025-03-01,China,10057436.0,11374859.0,-1317423.0
2025-03-01,France,0.0,665083.0,-665083.0
2025-03-01,Germany,894651.0,0.0,894651.0
2025-03-01,India,0.0,592668.0,-592668.0
2025-03-01,Indonesia,537182.0,800498.0,-263316.0
2025-03-01,Italy,0.0,565354.0,-565354.0
2025-03-01,Malaysia,0.0,1184630.0,-1184630.0
2025-03-01,Philippines,1051346.0,0.0,1051346.0
2025-03-01,Russia,298439.0,0.0,298439.0
2025-03-01,Singapore,0.0,940282.0,-940282.0
2025-03-01,Thailand,658907.0,603181.0,55726.0
2025-03-01,United Arab Emirates,0.0,1628697.0,-1628697.0
2025-03-01,United States,11116373.0,5387958.0,5728415.0
2025-03-01,World,58082221.0,0.0,58082221.0
2025-04-01,Australia,1311412.0,0.0,1311412.0
2025-04-01,Canada,890712.0,0.0,890712.0
2025-04-01,China,10869194.0,12501719.0,-1632525.0
2025-04-01,France,0.0,736018.0,-736018.0
2025-04-01,Germany,942882.0,0.0,942882.0
2025-04-01,India,0.0,504493.0,-504493.0
2025-04-01,Indonesia,708727.0,878940.0,-170213.0
2025-04-01,Italy,0.0,543660.0,-543660.0
2025-04-01,Malaysia,0.0,1308413.0,-1308413.0
2025-04-01,Philippines,735009.0,0.0,735009.0
2025-04-01,Russia,360306.0,0.0,360306.0
2025-04-01,Singapore,0.0,980245.0,-980245.0
2025-04-01,Thailand,696061.0,661479.0,34582.0
2025-04-01,United Arab Emirates,0.0,929990.0,-929990.0
2025-04-01,United States,10603564.0,6145211.0,4458353.0
2025-04-01,World,58115796.0,0.0,58115796.0
2025-05-01,Australia,1135383.0,0.0,1135383.0
2025-05-01,Canada,962128.0,0.0,962128.0
2025-05-01,China,10440331.0,11342459.0,-902128.0
2025-05-01,France,0.0,603801.0,-603801.0
2025-05-01,Germany,1072461.0,0.0,1072461.0
2025-05-01,India,0.0,628197.0,-628197.0
2025-05-01,Indonesia,567580.0,859617.0,-292037.0
2025-05-01,Italy,0.0,578681.0,-578681.0
2025-05-01,Malaysia,0.0,1103683.0,-1103683.0
2025-05-01,Philippines,862919.0,0.0,862919.0
2025-05-01,Russia,374427.0,0.0,374427.0
2025-05-01,Singapore,0.0,864056.0,-864056.0
2025-05-01,Thailand,636847.0,565101.0,71746.0
2025-05-01,United Arab Emirates,0.0,790846.0,-790846.0
2025-05-01,United States,10034112.0,6764853.0,3269259.0
2025-05-01,World,57241164.0,0.0,57241164.0
2025-06-01,Australia,1177461.0,0.0,1177461.0
2025-06-01,Canada,939846.0,0.0,939846.0
2025-06-01,China,10418316.0,11496216.0,-1077900.0
2025-06-01,France,0.0,736306.0,-736306.0
2025-06-01,Germany,650954.0,0.0,650954.0
2025-06-01,India,0.0,479545.0,-479545.0
2025-06-01,Indonesia,528920.0,961502.0,-432582.0
2025-06-01,Italy,0.0,901904.0,-901904.0
2025-06-01,Malaysia,0.0,1241985.0,-1241985.0
2025-06-01,Philippines,1034096.0,0.0,1034096.0
2025-06-01,Russia,339977.0,0.0,339977.0
2025-06-01,Singapore,0.0,849262.0,-849262.0
2025-06-01,Thailand,649689.0,639882.0,9807.0
2025-06-01,United Arab Emirates,0.0,1206736.0,-1206736.0
2025-06-01,United States,11241336.0,5979627.0,5261709.0
2025-06-01,World,59801385.0,0.0,59801385.0
